408;Encefalitis japonesa;normal;http://www.brudirect.com/national/national/national-local/9575-japanese-encephalitis-infections-detected-in-brunei;;;Notificado un brote con 12 casos de la enfermedad en el país. 9 en el distrito de Belait, 2 en Tutong y 1 en Brunei-Muara. El brote parece estar en relación con el aumento de mosquitos en relación con el aumento de terreno dedicado al cultivo de arroz.;;Brunei Darussalam;01/10/2013
409;Dengue;normal;http://news.xinhuanet.com/english/health/2013-10/20/c_132813894.htm;;;Notificados 349 casos de la enfermedad en lo que va de año, lo que supone un incremento respecto al año 2012 en el que se notificaron 290 casos. El aumento se debe en parte a la intensa temporada de lluvias de este año. La mayoría de los casos se han notificado en el distrito Brunei-Muara. ;;Brunei Darussalam;01/10/2013
410;Dengue;normal;http://www.theborneopost.com/2014/07/29/66-cases-of-dengue-fever-reported-this-year/;;; En lo que va de año se han notificado 108 casos de dengue en el país (42 de ellos en el mes de julio) Las cifras son inferiores a la de los 2 últimos años.;;Brunei Darussalam;05/08/2014
411;Efecto secundario medicamento;normal;http://www.elmundo.es/internacional/2014/11/29/5479e51de2704e691e8b457e.html;http://www.bbc.com/news/world-europe-30240620;;Alerta en Italia por la muerte de 12 personas tras ser vacunadas contra la gripe (Fluad una vacuna de la compañía Novartis que lleva el adyuvante MF59 y comercializad desde 1997). La Agencia italiana del medicamento ha retirado del mercado de forma preventiva varios lotes de vacunas con cerca de 500 mil dosis sospechosas, de momento han declarado que no existe una relación directa entre la suministración de la vacuna y las muertes pero que hay una sospechosa correlación que están investigando. La región del Lazio, cuya capital es Roma, ha suspendido las vacunaciones contra la gripe.;;Italia;29/11/2014
412;Violencia;normal;https://www.gov.uk/foreign-travel-advice/yemen;;;Se han notificado enfrentamientos entre las fuerzas Houthi y otros grupos armados;;Yemen;29/11/2014
413;Dengue;normal;http://noticieros.televisa.com/mexico-estados/1411/aumentan-casos-dengue-fuera-temporada-bcs/;;;En La Paz, Baja California Sur, a pesar de que la temporada de dengue ha terminado oficialmente con el descenso de las temperaturas, los casos siguen en aumento. 3682 casos detectados en la zona, 82 de ellos de la forma grave (la cifra extraoficial podría ser mayor). Parece que el frío ya no es un factor que contribuya a la disminución de casos de dengue.;;México (Baja California del Sur);29/11/2014
414;Dengue;normal;http://www.elsiglodetorreon.com.mx/noticia/1057441.muertes-por-dengue-aumentan-a-nueve-en-sonora.html;;;La Secretaría de Salud informó que Sonora ha registrado 2992 casos de dengue en lo que va de año, incluídas 9 muertes;;México (Sonora);29/11/2014
415;Dengue;normal;http://elmundo.com.sv/honduras-acumula-28-836-casos-de-dengue-durante-2014;;;Honduras acumula 28.836 casos de dengue en lo que va de 2014, un 13 % menos que en el 2013.  La capital hondureña y Choluteca, en el sur del país, son las que registran los índices más altos. En 2013 murieron 27 personas por dengue.;;honduras;29/11/2014
416;Dengue;normal;http://www.compasscayman.com/caycompass/2014/11/20/Two-dengue-cases-reported/;;;Notificados 3 casos de dengue en el país en lo que va de año (2 importados y 1 autóctono);;Islas Caimán;29/11/2014
417;Dengue;normal;http://www.martinoticias.com/content/cuba-dengue-chikungunya-colera-holguin-pcc/78787.html;;;La provincia cubana de Holguín ha notificado un aumento de los casos de dengue,. La situación ha obligado a habilitar un hospital de campaña en la Filial de Enfermería, con 224 camas;;Cuba (Holguín);29/11/2014
418;Dengue;normal;http://english.eluniversal.com/nacional-y-politica/141124/chikungunya-fever-cases-in-venezuela-total-26451-this-year;;;Venezuela ha notificado 80335 casos de dengue en lo que va de año.;;Venezuela;29/11/2014
419;Gripe aviar;normal;http://outbreaknewstoday.com/india-kerala-bird-flu-outbreak-confirmed-as-h5n1-53692/;;;Notificado un brote de gripe aviar H5N1 en granjas de patos en Kerala;;India (Kerala);29/11/2014
420;Fiebre hemorrágica Crimea Congo;severa;http://www.flutrackers.com/forum/showthread.php?p=502583#post50258;;;" Notificados 2 casos de la enfermedad en Kardzhali. Están siendo tratados en el Hospital ""Dr. Atanas Dafovski"" de Kardzhali. Este año la población de garrapatas es especialmente elevada por la temporada de lluvias tan larga que ha habido.";;bulgaria;01/07/2014
421;Diarrea del viajero;normal;http://www.focus-fen.net/news/0000/00/00/323867/;;;Intoxicación alimentaria en un colegio del distrito de Sliven por estafilococo aureus con un total de 110 niños afectados, 60 de los cuales fueron hospitalizados.;;bulgaria;14/01/2014
422;hepatitis b;normal;http://www.focus-fen.net/news/2014/06/27/340926/bulgaria-romania-cause-60-of-hepatitis-cases-in-europe-doctor.html;;; El 5-6% de los ciudadanos búlgaros han estado en contacto con el virus de la hepatitis B. Y entre el 1-1.5% con el de la hepatitis C. Suponen cifras de entre 300000 y 450000 personas. ;;bulgaria;01/07/2014
423;Tuberculosis;normal;http://wwwnc.cdc.gov/eid/article/20/11/14-0468_article;;;Bulgaria es 1 de los 27 países que la OMS describe como con alta carga de tuberculosis multirresistente. Se ha publicado un estudio donde se ha encontrado una prevalencia del genotipo Beijing de tuberculosis multirresistente entre estos pacientes del 3,2% en Bulgaria. Este genotipo es considerado como uno de los grandes impulsores de la transmisión internacional de la tuberculosis y se asocia con la aparición y propagación de la MDR / XDR TB. El porcentaje de este tipo de cepas parece ir en aumento en el mundo.;;bulgaria;23/10/2014
424;Rickettsia rickettsii (Fiebre Montañas Rocosas);normal;http://www.guiarioclaro.com.br/materia.htm?serial=206005101;;;Notificado el fallecimiento de una persona por la enfermedad en la región de Mata Negra, Araras, estado de Sao Paulo, donde se encontraba pescando.;;Brasil (Sao Paulo);30/11/2014
425;Polio;normal;http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx;;; Notificado un nuevo caso la semana pasada de la variante cVDPV2 en N'Djamena. Son ya 2 los casos de esta forma de la enfermedad en lo que va de año. El último caso notificado de la forma paralizante de la enfermedad WPV hace ya más de uno año. (Junio 2012);;Chad;01/07/2013
426;dracunculiasis;normal;http://www.cartercenter.org/news/pr/gw-worldwide-cases-Jan2014.html;;;El país se considera uno de los 4 países endémicos restantes para esta enfermedad en el mundo, junto con Mali, Sudán del Sur y Etiopía. En el 2013 se notificaron 14 casos de los 148 casos que se comunicaron el el mundo entero.;;Chad;28/01/2014
427;Inseguridad ciudadana / Robos;normal;http://www.exteriores.gob.es/Portal/es/ServiciosAlCiudadano/SiViajasAlExtranjero/Paginas/DetalleRecomendacion.aspx?IdP=37;;;El ministerio de asuntos exteriores español advierte de la inestabilidad de la situación política en el país. Además todos los países vecinos presentan crisis para la seguridad más o menos graves. Recomiendan posponer cualquier viaje no indispensable al país. Las zonas fronterizas (no menos de treinta kilómetros) con los países vecinos han de ser absolutamente evitadas. En la capital, Yamena, se han producido varios ataques violentos en los últimos meses, por lo que se recomienda aumentar la vigilancia y extremar las precauciones, sobre todo durante las entradas y salidas del domicilio habitual para evitar toda intrusión en el mismo. Durante los desplazamientos en vehículo, conviene asegurar que todas las puertas y ventanas están cerradas. Se recomienda no viajar por carretera ni salir de noche en las ciudades. ;;Chad;08/03/2014
428;Sarampión;normal;http://www.msf.org/article/chad-despite-mass-vaccination-measles-cases-n%E2%80%99djamena-not-decreasing;;;A pesar de la campaña de vacunación emprendida en el país frente al sarampión, los casos en N’djamena no han decrecido. Desde principios de enero se han notificado 2511 casos en la capital. El 80% de los habitantes del país no está inmunizado.;;Chad;07/04/2014
429;Meningitis meningocócica;normal;http://fundacionio.org/viajar/enfermedades/meningitis%20meningococica.html;;;Notificado un brote en dos regiones del país: Área metropolitana de Santiago donde predomina el serotipo W-135 y Valparaíso donde predomina el serotipo B. (98 casos en el 2012 y 18 casos en lo que va de este año);;chile;01/05/2013
430;Norovirus;normal;http://www.globalpost.com/dispatch/news/afp/130801/stomach-bug-triggers-mass-vomiting-qantas-flight;;;Notificado un brote de gastroenteritis durante un vuelo de la aerolínea Qantas de Santiago de Chile a Sydney. Al menos 26 pasajeros afectados.;;chile;01/08/2014
431;Cólera;normal;http://www.cooperativa.cl/noticias/pais/salud/colera/caso-de-colera-importado-desde-cuba-preocupa-a-las-autoridades-sanitarias/2013-08-09/125352.html;;;Notificado un caso de la enfermedad importado desde Cuba. El paciente entró en el país por el aeropuerto. Los últimos casos de cólera en el país datan del 2011.;;chile;01/08/2014
432;Rabia;severa;http://www.veterinaria.uchile.cl/noticias/93843/caso-de-rabia-en-chile;;;Notificado un caso de la enfermedad en la comuna de Quilpué, Valparaiso, donde una persona contrajo la enfermedad tras la mordedura de un perro. De esta forma el país pierde el status de libre de rabia canina que concedió la OMS en el 2010. El último caso de rabia en el país por mordedura de perro fue en 1972 y por murciélago en 1996. Los últimos casos de rabia en animales datan del 2007.;;chile;01/08/2014
433;Intoxicación por un fármaco;normal;mailto:jdabanch@yahoo.com;;;Notificado un brote por Sarocladium kiliense (un hongo ambiental contaminante del fármaco Ondansetrón) en las plantas de oncohematología pediátrica del país. 41 pacientes afectados y 1 fallecido. Los viales contaminados proceden del laboratorio Vitrofarma Labvitalis SA.;;chile;19/02/2014
434;Terremoto;severa;http://www.elmundo.es/america/2013/11/01/noticias/1383266356.html;;;Un seísmo de magnitud 6,5 sacude seis regiones de la zona centro-norte de Chile provocando cortes de electricidad. Su epicentro se localizó en la costa, 39 kilómetros al noroeste de la localidad de Ovalle, en la región de Coquimbo, y a unos 420 kilómetros de Santiago. En los últimos días se han registrado varios seísmos a lo largo de la geografía chilena.;;chile;01/10/2013
435;Cólera;normal;https://uk.news.yahoo.com/haiti-cholera-outbreak-kills-132-2014-204820338.html#Al5Z0of;;;En lo que va de 2014 el cólera ha matado a 132 personas y cerca de 15000 han resultado infectadas por la enfermedad. Desde el inicio de la epidemia en el 2010, se han notificado 712330 casos y 8655 muertes. Se está viendo un aumento de casos significativo desde septiembre en  el área metropolitana de Puerto Príncipe y alrededores.;;Haití;30/11/2014
436;Cólera;normal;http://www.noticiassin.com/2014/11/al-menos-trece-personas-con-sintomas-de-colera-en-san-juan/;;;13 personas han sido ingresadas en los hospitales Juan de Herrera y San Juan de la Maguana con síntomas de cólera. ;;República Dominicana (San Juan);30/11/2014
437;Tuberculosis;normal;http://www.business-standard.com/article/pti-stories/india-accounts-for-highest-tb-mdr-tb-cases-in-the-world-who-114112800699_1.html;http://www.who.int/tb/publications/global_report/en/;;Según un informe de la OMS, la India tiene las tasas mundiales más altas de tuberculosis y tuberculosis multirresistente (MDR-TB). 27% de los casos mundiales. En el 2013 se notificaron 1416014 casos de tuberculosis, 23157 multirresistentes. Los estados de Uttar Pradesh y Maharashtra fueron los que tuvieron mayor número de casos.;;India;30/11/2014
438;Chikungunya;normal;http://www.zinfos974.com/Chikungunya-Deux-nouveaux-morts-en-Polynesie_a78658.html;;;Notificadas 2 nuevas muertes relacionadas con el virus Chikungunya en personas con patología de base, elevando el número de víctimas a 4. El número de casos se eleva a 11229. La mayoría de casos han sido reportados en Tahiti y Moorea (95%). Se han registrado 141 hospitalizaciones debidas al virus.;;Polinesia Francesa;30/11/2014
439;Meningitis meningocócica;severa;http://www.who.int/csr/don/2012_05_24/en/;;;En lo que va de año se han notificado 5300 casos en el país con 553 muertes. La cepa causante: Nm W 135. 13 distritos han presentado brotes epidémicos.;;Burkina Faso;01/07/2013
440;Dengue;normal;http://www.fasozine.com/red-phone/11142-burkina-faso-33-cas-de-dengue-recenses;;;33 casos de la enfermedad han tenido que ser ingresados en lo que va de año en el Hospital Yalgado Ouédraogo. Entre los años 2006 y 2008 se notificaron unos 700 casos.;;Burkina Faso;01/11/2013
441;Paludismo / Malaria ;normal;http://wwwnc.cdc.gov/eid/article/20/10/14-0619_article;;;El CDC acaba de publicar un estudio que refleja aumento de las resistencias de los mosquitos vectores de la malaria (Anopheles gambiae) a las Piretrinas (insecticidas usados en su control), así como un descenso de la efectividad de las telas mosquiteras.;;Burkina Faso;25/09/2014
442;Zona de riesgo;normal;https://www.gov.uk/foreign-travel-advice/burundi;;;Se aconseja no viajar a zonas fronterizas con la República Democrática del Congo (<1 km de la frontera), a la provincia de Cibitoke, al Parque Nacional Ruvubu, la carretera al norte del aeropuerto de Bujumbura hacia Cibitoke, la principal carretera norte de Bubanza que atraviesa el Parque Nacional Kibira. En Bujumbura se deben tomar precauciones en Kanyosha y Kamenge, por delincuencia oportunista a turistas y extranjeros. Además se debe evitar viajar por carretera a las afueras de Bujumbura después del anochecer. Por la situación de seguridad y estado de las carreteras. ;;Burundi;23/07/2014
443;Cólera;normal;http://allafrica.com/stories/201212110716.html;;;Decenas de miles de personas que regresan al país procedentes de los campos de refugiados de la vecina Tanzania (Mtabila) están en riesgo de provocar la expansión de la enfermedad. Un brote de cólera afecta al país desde hace 2 meses.;;Burundi;01/12/2012
444;Cólera;normal;http://www.foxnews.com/world/2013/07/22/burundi-longest-cholera-epidemic-kills-at-least-17/;;;La epidemia de cólera declarada en el país, se ha cobrado la vida de 17 personas desde su inicio y 936 casos, más allá de 10 meses, siendo la epidemia más larga de la que se tiene constancia en el país. Las zonas afectadas incluyen Bujumbura, el lago Tanganyika y provincias del noroeste y del sur.;;Burundi;01/08/2013
445;Cólera;normal;http://www.globalpost.com/dispatch/news/xinhua-news-agency/140803/cholera-kills-1-burundi;;;Notificado un brote de cólera con al menos 86 casos y 1 fallecido en Rumonge en la provincia de Bururi (la cuarta ciudad más importante del país después de la capital Bujumbura, Gitega y Ngozi);;Burundi;05/08/2014
